0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666607	0.30069094
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666729	0.29909301
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666666	0.30016126
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666638	0.30054383
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666680	0.29948386
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666674	0.29998206
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666658	0.30038794
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29972992
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666670	0.29991610
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666665	0.30025603
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666666	0.29987453
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666668	0.29990686
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30015742
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666666	0.29995297
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29992148
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30009003
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999116
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29994249
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30004740
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000674
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29996184
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30002240
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30001083
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29997669
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000892
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000990
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29998686
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000238
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000738
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999321
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999968
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000486
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999685
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999888
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000290
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999876
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999890
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000159
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999965
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999918
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000079
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000000
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999947
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000036
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000010
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999969
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000016
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000010
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999981
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000008
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000008
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999985
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000008
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.30000008
0.03333333	0.06666667	0.10000000	0.13333333	0.16666667	0.20000000	0.23333333	0.26666667	0.29999981
